shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ebb5d4b8-b5de-42e7-8df5-be5d2199a7bd,42.2659987071752,-71.5227518393249,58,14900.93
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0892183237802,-71.4990920721944,38,6706.11
695762db-d0d4-4ddc-a7ae-10275473090c,42.4070949797091,-71.5444294538754,72,9313.03
b3c7beb5-93f5-4431-bd27-4176d97dd626,42.3019000769794,-71.3803707885963,32,5155.02
16c57625-ade0-4ab0-9451-056179830dfc,42.3944912787969,-71.5798855769566,65,8550.53
695762db-d0d4-4ddc-a7ae-10275473090c,42.402658605734,-71.5573523376794,58,8110.12
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1324756522462,-71.5206074130897,48,11855.26
57c05cab-d8c5-43f8-8d8f-9ecfcba3dbb3,42.281896160954,-71.4206092906361,50,15999.26
11cdf0ae-c10d-4cc1-a6d6-e1b9900d1c2e,42.1616098083025,-71.5048065188412,85,22871.45
62d689e9-a952-482a-b6c2-5a5fa078d2af,42.3011356473646,-71.3926687176626,51,10321.89
ebb5d4b8-b5de-42e7-8df5-be5d2199a7bd,42.1526002676845,-71.487415074552,3,477.12
747d8707-5db7-4c6b-b0f3-86a0d2509306,42.2998401403332,-71.488204985154,66,12560.11
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.091747647032,-71.436883594804,5,563.41
161f0f86-97f5-4dfd-a54b-3ec09e77872a,42.3469155935595,-71.547147872874,6,805.9
ab5deaba-93a4-4680-9cf5-808df07f2607,42.2979156552503,-71.4922229344978,29,10863.62
4cebf1c5-54c8-4e64-82fe-a3337ad3146f,42.2826190163266,-71.3805437910881,16,4432.63
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0891231053545,-71.4401974642394,1,64.54
4bd751f8-b639-4098-a1fc-a01bcb0ba4e9,42.2766725585861,-71.4000836849263,13,2410.06
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0856281867998,-71.4727849646082,29,4380.4
e74dc2aa-7c6c-4fcb-94dc-82ccb257cce8,42.2766725585861,-71.4000836849263,9,2368.85
1ba4b168-ece7-49bc-9db3-73ad54e3bbf8,42.3537941189882,-71.5549638304093,41,13209.01
afc65aea-c4e8-4c68-ab68-956699da953a,42.2700689595979,-71.4199789714801,13,1977.91
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1486802189756,-71.4951438602891,64,15417.22
23be88fa-b8dd-4094-bb1d-0092c0557a1c,42.2780351208469,-71.4177902887934,8,1134.8
018f3677-ec1d-408c-bd2c-782f608a9df4,42.3950330850502,-71.584626381673,15,1601.81
b44b7738-7ce5-4d95-8081-9b6f1f76665a,42.2791844474783,-71.416754956052,16,5853.08
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1131329007824,-71.5093877321117,41,9503.15
11cdf0ae-c10d-4cc1-a6d6-e1b9900d1c2e,42.2464668599645,-71.5272056476596,56,12728.88
02771dac-1a3f-4a82-a387-5d517b4b4a7f,42.3014669001977,-71.3863507739515,55,14164.71
387741ec-af5f-4a7b-9b82-820060cdce6f,42.2905610376931,-71.4921947713014,42,9992.3
ce9a7e51-0841-4de6-8a94-29f3af8be65b,42.3022970439373,-71.3796680497925,37,6945.95
695762db-d0d4-4ddc-a7ae-10275473090c,42.4429373409115,-71.4531431468214,103,20012.79
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.137660362581,-71.5216199470532,51,12437.44
23be88fa-b8dd-4094-bb1d-0092c0557a1c,42.2769568727587,-71.4104732221647,2,195.6
f9a10342-e44e-4a6b-8ec9-2ce051d39cf6,42.3003993809461,-71.4380557202134,15,4802.31
d89454d2-59b8-475d-8724-4381e121ba00,42.2681377689921,-71.5228390111231,62,15973.26
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0914070064668,-71.4345447084036,8,773.85
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.089192842793,-71.4381522797437,15,1178.49
d89454d2-59b8-475d-8724-4381e121ba00,42.2675503651828,-71.5224809361983,72,16330.84
d89454d2-59b8-475d-8724-4381e121ba00,42.2602252519265,-71.5266987101256,81,17259.22
f2a9a652-ae50-4c62-935c-bcba2dfc6b9b,42.1503311187226,-71.5364471993713,7,2464.5
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.150589951908,-71.5035874547712,60,14685.54
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1499207407189,-71.4883605532861,70,16413.4
0eda0ce6-27a8-41c6-af53-39f9365143cb,42.2986465572504,-71.3981390832746,17,6601.76
13f5cf06-04ba-4086-a80d-8a89787b833a,42.2928476210146,-71.3574379001521,53,11660.14
fd4c1dc1-3c32-4573-be8a-3a9651c6107f,42.343861898414,-71.5629380382858,65,21772.98
b44b7738-7ce5-4d95-8081-9b6f1f76665a,42.2775871919148,-71.409734273537,22,6839.74
f2a9a652-ae50-4c62-935c-bcba2dfc6b9b,42.1598650312343,-71.5367073736612,19,4670.46
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1466658798853,-71.5117279596166,57,13880.77
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0871597282386,-71.4788132297285,33,4947.52
e6097e76-5b3e-4d62-a4a9-945e230f237b,42.2790208327187,-71.4200715076966,3,339.84
ce9a7e51-0841-4de6-8a94-29f3af8be65b,42.3000587403809,-71.4392265045182,52,12313.33
320755bd-42ae-4afa-92ee-4790802c99e4,42.2985660909752,-71.3692195039522,23,15004.78
1ba4b168-ece7-49bc-9db3-73ad54e3bbf8,42.3527601273513,-71.556355896971,36,12635.02
9f785c31-f3cc-45df-ad8d-08d9418e3073,42.1441419210519,-71.5124186284792,14,2818.81
e1bd887f-92a6-454a-b421-a0377f10ee01,42.3014669001977,-71.3863507739515,12,6638.08
695762db-d0d4-4ddc-a7ae-10275473090c,42.4026411713744,-71.5565141473123,60,8180.02
ebb5d4b8-b5de-42e7-8df5-be5d2199a7bd,42.3454296496766,-71.5482623307861,94,24774.38
325a045e-c97d-445a-89dc-9075e4d1d00f,42.3014669001977,-71.3863507739515,15,5868.07
13f5cf06-04ba-4086-a80d-8a89787b833a,42.2755487129419,-71.4108983523189,106,22268.25
8983ebd0-b08f-4e96-a8ca-18da9a533641,42.2407765532003,-71.4325330515226,32,14060.6
695762db-d0d4-4ddc-a7ae-10275473090c,42.4496240883842,-71.4540631445684,104,20759.64
3eae3196-8fdf-4760-8a66-21b48a13f1dc,42.28438494,-71.42004284,11,1813.7
11cdf0ae-c10d-4cc1-a6d6-e1b9900d1c2e,42.1960654673615,-71.5046442451861,71,18689.05
012d6ffc-b612-493c-a374-88234b7fe5f5,42.3059126619048,-71.5233553363893,14,6382.14
ce9a7e51-0841-4de6-8a94-29f3af8be65b,42.2999393820726,-71.3607920027251,22,4831.11
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0892478280811,-71.4394330346246,0,0
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1430502619177,-71.5164674232285,54,13219.46
9f785c31-f3cc-45df-ad8d-08d9418e3073,42.0883989088773,-71.4984027444364,33,9814.63
13f5cf06-04ba-4086-a80d-8a89787b833a,42.2991736113533,-71.3786085771685,29,4946.14
30a9a51f-025f-476a-a501-9cda88fadee8,42.2902378314875,-71.4135684915524,123,20555.12
b3c7beb5-93f5-4431-bd27-4176d97dd626,42.3005,-71.43454,43,10051.54
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1490892558747,-71.4985717236144,63,15131.18
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0838780453132,-71.4516893894487,19,2453.12
23d5cef6-e518-4901-93a5-1d112c5caad9,42.3538115533478,-71.5328195114624,12,3021.99
e74dc2aa-7c6c-4fcb-94dc-82ccb257cce8,42.2818787265944,-71.3913852805725,13,3537.33
4bd751f8-b639-4098-a1fc-a01bcb0ba4e9,42.2689665716271,-71.4305213946415,23,5884.86
d89454d2-59b8-475d-8724-4381e121ba00,42.1931150372693,-71.5039991738796,109,25206.33
012d6ffc-b612-493c-a374-88234b7fe5f5,42.3313292760449,-71.540601941383,9,2691.12
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0864516250164,-71.4828204502356,34,5287.22
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0896032207968,-71.4373663924555,12,1085.06
695762db-d0d4-4ddc-a7ae-10275473090c,42.3513600141621,-71.5466650752226,9,958.91
16c57625-ade0-4ab0-9451-056179830dfc,42.3954448041585,-71.5885947101471,66,9273.05
bd433f74-e551-4a3c-91ae-4a735e4e28eb,42.3010377467297,-71.3872305385608,44,6415.89
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0862035206678,-71.4738028629901,30,4485.92
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0823639382341,-71.458761033938,21,3062.03
8983ebd0-b08f-4e96-a8ca-18da9a533641,42.2415436650243,-71.4327342172107,33,14147.43
bd433f74-e551-4a3c-91ae-4a735e4e28eb,42.3022138954528,-71.378086887484,14,4830.56
94059766-6fcf-458a-bee2-3d8856a98c17,42.2097554629895,-71.549003961623,6,575.85
931ec04b-5aa1-4946-a947-7077ed74e335,42.2775429354634,-71.416885043197,4,529.56
161f0f86-97f5-4dfd-a54b-3ec09e77872a,42.3460854498199,-71.5459462431637,8,1051.99
4ce23383-aa10-4737-9d8e-d1bb1d06920c,42.3368170760165,-71.5932389553332,41,9211.58
4cebf1c5-54c8-4e64-82fe-a3337ad3146f,42.299115943856,-71.3832072247986,46,9702.2
ae50df4e-b25b-429a-99d2-e4f28b1a7944,42.2783945368764,-71.4095733409866,13,7595.23
747d8707-5db7-4c6b-b0f3-86a0d2509306,42.2918632502474,-71.489579617356,48,10341.19
695762db-d0d4-4ddc-a7ae-10275473090c,42.4415734375461,-71.4524497957498,102,19850.92
b9968507-53ab-453c-bd4c-59b515649f1d,42.334569384728,-71.607056355897,17,6152.07
ce9a7e51-0841-4de6-8a94-29f3af8be65b,42.3017927886124,-71.3778977917372,34,6784.33
1ba4b168-ece7-49bc-9db3-73ad54e3bbf8,42.3536975594579,-71.613264329032,2,231.45
ebb5d4b8-b5de-42e7-8df5-be5d2199a7bd,42.2531844528427,-71.5289450603095,47,13333.66
695762db-d0d4-4ddc-a7ae-10275473090c,42.4553894970053,-71.4544775458859,105,21401.19
11cdf0ae-c10d-4cc1-a6d6-e1b9900d1c2e,42.2679111223168,-71.5228457166461,26,9813.29
16c57625-ade0-4ab0-9451-056179830dfc,42.3709347767195,-71.5620850957683,18,3575.38
62d689e9-a952-482a-b6c2-5a5fa078d2af,42.3018571616326,-71.3877414994086,53,10737.24
fd4c1dc1-3c32-4573-be8a-3a9651c6107f,42.3439168837021,-71.5576943193492,62,21122.98
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1478286175626,-71.4876672022144,66,16040.42
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0815700043184,-71.4641603210068,24,3518.08
02771dac-1a3f-4a82-a387-5d517b4b4a7f,42.3018692315739,-71.3877267472581,49,13890.15
f52e15dd-a155-445b-a257-949f7b6efeba,42.287444310632,-71.4258208230627,15,2759.16
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1223436070885,-71.5147213050557,44,10625.55
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0883989088773,-71.4984027444364,37,6598.77
b33a3d09-539e-4afa-a893-a3de7cac00ed,42.2002322793146,-71.4295356827698,33,10637.72
2b823661-7fbc-45bc-aac0-a7fed254ae27,42.2649177768778,-71.4206495237738,43,15875.25
23be88fa-b8dd-4094-bb1d-0092c0557a1c,42.2781316803772,-71.4201197874618,10,1485.37
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1298484283595,-71.5191362213574,47,11539.15
ce9a7e51-0841-4de6-8a94-29f3af8be65b,42.2921569521521,-71.3571213994695,15,3650.33
dfc8cf0c-de43-47ea-9ed6-b7d8430eab32,42.2938199218404,-71.4317672808032,46,18448.4
b44b7738-7ce5-4d95-8081-9b6f1f76665a,42.2933277364569,-71.4612286663788,4,738.65
055c56fc-9140-4b97-835b-abc9145f2aa4,42.1526418419267,-71.4873909346694,2,482.36
ebb5d4b8-b5de-42e7-8df5-be5d2199a7bd,42.1497343271812,-71.4865889541262,1,147.41
695762db-d0d4-4ddc-a7ae-10275473090c,42.4609684920888,-71.4548906060988,107,22034.54
11cdf0ae-c10d-4cc1-a6d6-e1b9900d1c2e,42.1598006582141,-71.497812658418,88,23522.73
4f48eaa9-89c6-49b0-a7ab-ebf904a00c42,42.2964069125895,-71.4835151424119,9,1054.94
b3c7beb5-93f5-4431-bd27-4176d97dd626,42.2991078972285,-71.3738825246026,19,4062.83
695762db-d0d4-4ddc-a7ae-10275473090c,42.4025942327138,-71.5569298897344,59,8145.51
340851f6-b619-4b18-9fc3-a81e3b6acb63,42.3001620054341,-71.3588675176422,71,15685.68
0743cc3d-3ccf-45a0-8f97-888a39b21570,42.3018732548876,-71.3806591260826,13,4410.2
d89454d2-59b8-475d-8724-4381e121ba00,42.2575376783334,-71.5266061739091,84,17560.84
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1072990958273,-71.505756020889,40,8789.11
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0818824816872,-71.46120854981,22,3270.85
d89454d2-59b8-475d-8724-4381e121ba00,42.3880794577646,-71.5637480654566,6,492.4
ab5deaba-93a4-4680-9cf5-808df07f2607,42.3440483119517,-71.5577560101602,76,25161.57
0eda0ce6-27a8-41c6-af53-39f9365143cb,42.3017270744876,-71.3778977917372,27,8694.4
d89454d2-59b8-475d-8724-4381e121ba00,42.3783215807868,-71.5650744178936,16,1634.08
055c56fc-9140-4b97-835b-abc9145f2aa4,42.1619973875283,-71.508479804306,22,3187.85
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.1358190259826,-71.5212524843962,50,12230.6
b4ccc300-ae7b-45c9-91ad-79e50bd98bd6,42.2840164473067,-71.3679575245355,17,11676.25
d89454d2-59b8-475d-8724-4381e121ba00,42.3510984987675,-71.5465349880776,31,5171.06
23d5cef6-e518-4901-93a5-1d112c5caad9,42.3494475990205,-71.5183798383701,7,1413.43
b44b7738-7ce5-4d95-8081-9b6f1f76665a,42.2940318163652,-71.467110751099,2,241.54
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0892397814536,-71.437543418261,14,1128.01
fd4c1dc1-3c32-4573-be8a-3a9651c6107f,42.2774034605863,-71.4187210153771,1,104.24
d21fe9a4-787e-4161-b93d-3ca50d5b7de7,42.3009975135921,-71.3608577168499,13,2840.42
1ba4b168-ece7-49bc-9db3-73ad54e3bbf8,42.3481158821652,-71.5046254697219,75,19685.81
9f785c31-f3cc-45df-ad8d-08d9418e3073,42.1298484283595,-71.5191362213574,23,4874.25
1fb235dd-c407-4f25-b6f2-a11c46c7349b,42.0907833928337,-71.4392560088191,4,340.36
3eae3196-8fdf-4760-8a66-21b48a13f1dc,42.3065791908848,-71.403003269613,89,12764.03
3095b873-eb06-438b-a330-1338c12a12ae,42.2828979660808,-71.3918412561322,5,2081.43
9f785c31-f3cc-45df-ad8d-08d9418e3073,42.1492944448766,-71.4991926550384,8,1338.23
325a045e-c97d-445a-89dc-9075e4d1d00f,42.3023909212584,-71.3863963715074,12,5512.29
4cebf1c5-54c8-4e64-82fe-a3337ad3146f,42.3141926416274,-71.3604312455911,57,13873.45
fb476a4a-c0d7-413f-9c4a-799a1b2d4dd6,42.3166468630223,-71.2685722868784,59,15648.44
d89454d2-59b8-475d-8724-4381e121ba00,42.3213192714047,-71.5300139206656,49,9970.78
3eae3196-8fdf-4760-8a66-21b48a13f1dc,42.2857129446097,-71.4245883479469,8,1317.66
695762db-d0d4-4ddc-a7ae-10275473090c,42.459160683105,-71.4540363224766,106,21821.8
f2e38f84-2a97-4d6c-9d9a-182cd2927222,42.2962017235876,-71.4455659059027,14,2567.06
11cdf0ae-c10d-4cc1-a6d6-e1b9900d1c2e,42.1536932679232,-71.4905894691103,93,24464.55
16c57625-ade0-4ab0-9451-056179830dfc,42.3967376289807,-71.5919702703935,67,9585.09
b968a9c3-0fd4-4fc8-9c03-c3ab0fe551a0,42.1526632996001,-71.4875625960566,17,4453.34
30a9a51f-025f-476a-a501-9cda88fadee8,42.2897013896526,-71.4132184632551,118,20414.92
ce9a7e51-0841-4de6-8a94-29f3af8be65b,42.3005,-71.43454,50,11919.32
0743cc3d-3ccf-45a0-8f97-888a39b21570,42.2800655531922,-71.4017104447908,28,13919.56
7ae040a5-6c96-48f1-ad52-551743a1a458,42.2800910341794,-71.3762670085589,94,18071.84
ebb5d4b8-b5de-42e7-8df5-be5d2199a7bd,42.3094183092963,-71.530610712207,82,20100.51
b44b7738-7ce5-4d95-8081-9b6f1f76665a,42.277989523291,-71.4094834869792,21,6790.51
13f5cf06-04ba-4086-a80d-8a89787b833a,42.2904255861298,-71.3524825187017,55,12199.07
018f3677-ec1d-408c-bd2c-782f608a9df4,42.3907844657173,-71.5657342413506,28,3333.77
9ffea29d-1305-44de-bab8-8ccc2cbd144b,42.3023560525391,-71.3863936892983,38,5522.66
31481715-c247-41ac-940e-c0096e0868ba,42.2758746013567,-71.411843831053,0,0
d21fe9a4-787e-4161-b93d-3ca50d5b7de7,42.300620663203,-71.3502348274132,0,0
1c130b25-ee37-4058-b9cb-a955999e4e80,42.2741499408573,-71.3558929476674,34,8160.75
387741ec-af5f-4a7b-9b82-820060cdce6f,42.2910773629592,-71.4883565299724,44,10423.42
d89454d2-59b8-475d-8724-4381e121ba00,42.3903995687008,-71.5658589640772,1,43.98
7ae040a5-6c96-48f1-ad52-551743a1a458,42.3001834631075,-71.3600906050259,51,10816.24
d89454d2-59b8-475d-8724-4381e121ba00,42.2464668599645,-71.5272056476596,93,18914.04
1ba4b168-ece7-49bc-9db3-73ad54e3bbf8,42.3464408425355,-71.5533115895576,47,14311.93
d89454d2-59b8-475d-8724-4381e121ba00,42.1960654673615,-71.5046442451861,108,24874.21
13f5cf06-04ba-4086-a80d-8a89787b833a,42.2805322575886,-71.3470792083191,60,13436.36
340851f6-b619-4b18-9fc3-a81e3b6acb63,42.3088630919971,-71.2550365182779,29,4897.21
35347850-d69a-4842-a5f4-bae7275cd779,42.2910773629592,-71.4883565299724,0,0
7177c62b-b7d2-4327-943c-669853b0841a,42.2979666172246,-71.3477953581688,9,3636.91
d89454d2-59b8-475d-8724-4381e121ba00,42.2659987071752,-71.5227518393249,76,16514.23
522e28ee-243c-4b26-8151-2475fa5a5d2e,42.351750275597,-71.5333626588203,11,2781.57
d89454d2-59b8-475d-8724-4381e121ba00,42.1575140748926,-71.4937625225641,127,30131.63
7ae040a5-6c96-48f1-ad52-551743a1a458,42.2819980849027,-71.3759464845626,95,18285.38
d89454d2-59b8-475d-8724-4381e121ba00,42.1681785385715,-71.5089505320162,118,28038.89
ae50df4e-b25b-429a-99d2-e4f28b1a7944,42.2816507388145,-71.3947380420409,12,6323.02
7ae040a5-6c96-48f1-ad52-551743a1a458,42.3039573314165,-71.3816448379543,32,5773.61
b3c7beb5-93f5-4431-bd27-4176d97dd626,42.297435539808,-71.3591893827432,10,2393.59
d21fe9a4-787e-4161-b93d-3ca50d5b7de7,42.2941391047322,-71.4672354738257,38,11987.17
dfc8cf0c-de43-47ea-9ed6-b7d8430eab32,42.3023882390492,-71.5056071582798,12,7500.64
4f48eaa9-89c6-49b0-a7ab-ebf904a00c42,42.2968454537896,-71.4833421399201,10,1105.7
bd433f74-e551-4a3c-91ae-4a735e4e28eb,42.2766309843439,-71.4168018947126,99,17038.68
402fe3ba-d292-4403-bc24-833e5ba04561,42.3021267236547,-71.3849868705861,18,9333.71
b3c7beb5-93f5-4431-bd27-4176d97dd626,42.293551700923,-71.4617503560633,49,12475.71
f2e38f84-2a97-4d6c-9d9a-182cd2927222,42.2939298924166,-71.4663302282292,5,513.42
7ae040a5-6c96-48f1-ad52-551743a1a458,42.3107808715571,-71.3749232217624,35,7085.78
11cdf0ae-c10d-4cc1-a6d6-e1b9900d1c2e,42.2196568381582,-71.5178581486856,66,15843.85
d89454d2-59b8-475d-8724-4381e121ba00,42.2631850697508,-71.5257773712741,79,16921.08
4f48eaa9-89c6-49b0-a7ab-ebf904a00c42,42.2979867337934,-71.4495865374557,30,4822.9
30a9a51f-025f-476a-a501-9cda88fadee8,42.2901694351536,-71.4135765381799,117,20355.16
35347850-d69a-4842-a5f4-bae7275cd779,42.299652385691,-71.3925010795892,24,11061.26
fd4c1dc1-3c32-4573-be8a-3a9651c6107f,42.2924962516127,-71.4363645873287,12,2844.43
747d8707-5db7-4c6b-b0f3-86a0d2509306,42.294971930681,-71.4881030612054,37,9141.91
11cdf0ae-c10d-4cc1-a6d6-e1b9900d1c2e,42.2674792866397,-71.5236114873654,30,9906.57
b9968507-53ab-453c-bd4c-59b515649f1d,42.3538276466028,-71.5328785200643,57,16591.1
387741ec-af5f-4a7b-9b82-820060cdce6f,42.2907943898913,-71.4908871943287,40,9865.93
b3c7beb5-93f5-4431-bd27-4176d97dd626,42.3022970439373,-71.3796680497925,30,5078.17
e74dc2aa-7c6c-4fcb-94dc-82ccb257cce8,42.2758746013567,-71.411843831053,0,0
4cebf1c5-54c8-4e64-82fe-a3337ad3146f,42.2819913793797,-71.3895466261832,129,28329.65
23be88fa-b8dd-4094-bb1d-0092c0557a1c,42.3072215799821,-71.469941822883,28,7998.41
b9968507-53ab-453c-bd4c-59b515649f1d,42.3458534387263,-71.5594297086852,32,11603.21
d8ddafe1-b85e-493c-a030-1401b0ea9545,42.2846642008224,-71.5258082166796,59,12097.07
1c130b25-ee37-4058-b9cb-a955999e4e80,42.26926563795,-71.4064780715989,5,885.11
4cebf1c5-54c8-4e64-82fe-a3337ad3146f,42.282049046877,-71.3878152601609,15,3831.49
30a9a51f-025f-476a-a501-9cda88fadee8,42.2826900948697,-71.421704973084,6,883.32
931ec04b-5aa1-4946-a947-7077ed74e335,42.2770842776945,-71.4175287733989,0,0
dfc8cf0c-de43-47ea-9ed6-b7d8430eab32,42.3467975763558,-71.5476655392448,2,312.72
fe1b79da-593f-487c-844c-daf273066f25,42.3516376228117,-71.4875853948346,0,0
d8ddafe1-b85e-493c-a030-1401b0ea9545,42.3384679757636,-71.5887100451416,4,217.97
94059766-6fcf-458a-bee2-3d8856a98c17,42.2733801468241,-71.4323452968803,50,16756.18
7eb551b3-dcec-4a29-a093-cdf9d4830090,42.2968092439657,-71.4086546843442,81,11518.34
d1aedfe4-3b3d-448f-844d-ca7fb9a70ab2,42.3018276573317,-71.3066623393692,41,9376.4
402fe3ba-d292-4403-bc24-833e5ba04561,42.2854500881106,-71.3477564661358,0,0
9ae8aeb0-d10f-4fe2-afd8-f2dcfac6ab6c,42.3478624133982,-71.5082558398399,71,19298.58
fd4c1dc1-3c32-4573-be8a-3a9651c6107f,42.3213300002414,-71.5297456997481,51,16557.35
0743cc3d-3ccf-45a0-8f97-888a39b21570,42.2854500881106,-71.3477564661358,23,9353.54
012d6ffc-b612-493c-a374-88234b7fe5f5,42.2794915604288,-71.4185976337551,49,19547.05
018f3677-ec1d-408c-bd2c-782f608a9df4,42.3965860841624,-71.5946216341628,1,327.52
9f785c31-f3cc-45df-ad8d-08d9418e3073,42.148425409104,-71.4872528008969,3,298.39
ebb5d4b8-b5de-42e7-8df5-be5d2199a7bd,42.2913361961446,-71.5266893223935,79,18053.94
d8ddafe1-b85e-493c-a030-1401b0ea9545,42.3280395464921,-71.5896796637583,27,2256.66
ac1d4bc6-98b7-4fa7-b20d-2deea94683e3,42.4171425352778,-71.5403900468582,62,11903.21
7ae040a5-6c96-48f1-ad52-551743a1a458,42.3024794341611,-71.3848353257677,21,3575.97
4cebf1c5-54c8-4e64-82fe-a3337ad3146f,42.2742035850408,-71.4022602976716,134,29989.69
9f785c31-f3cc-45df-ad8d-08d9418e3073,42.0873032264294,-71.4766151593098,37,11646.58
afc65aea-c4e8-4c68-ab68-956699da953a,42.1756431267049,-71.4641656854251,49,14518.49
b9968507-53ab-453c-bd4c-59b515649f1d,42.3490613608993,-71.5057278576927,68,19327.57
dc75feae-3e40-4fb9-98b1-32d25959fe8d,42.2758746013567,-71.411843831053,0,0
4ce23383-aa10-4737-9d8e-d1bb1d06920c,42.3283305661875,-71.6274210290564,48,12268.59
fb476a4a-c0d7-413f-9c4a-799a1b2d4dd6,42.3253385618531,-71.2579172109316,63,17043.2
5bbefffd-60cf-4aab-a384-eb8026cde85f,42.3283748226389,-71.5852553597245,55,12849.85
4cebf1c5-54c8-4e64-82fe-a3337ad3146f,42.2755487129419,-71.4108983523189,139,30946.07
402fe3ba-d292-4403-bc24-833e5ba04561,42.300620663203,-71.3502348274132,5,2794.97
ac1d4bc6-98b7-4fa7-b20d-2deea94683e3,42.4348075649028,-71.4579858754865,30,3584.22
dc75feae-3e40-4fb9-98b1-32d25959fe8d,42.302408355618,-71.3851330509861,37,5784.38
5bbefffd-60cf-4aab-a384-eb8026cde85f,42.3088040833952,-71.5585123931475,22,6926.19
ac1d4bc6-98b7-4fa7-b20d-2deea94683e3,42.4616323388596,-71.455445823398,5,296.05
9ae8aeb0-d10f-4fe2-afd8-f2dcfac6ab6c,42.345905,-71.559561,32,11598.32
636e5ba5-1fdd-459c-82bb-59f2aead5ecf,42.3025169850896,-71.3366521201522,67,13429.57
57c05cab-d8c5-43f8-8d8f-9ecfcba3dbb3,42.2938816126514,-71.4317069310967,45,14363.34
d8ddafe1-b85e-493c-a030-1401b0ea9545,42.2815622259118,-71.5257331148227,60,12441.82
09aed2cc-296b-477d-bca2-e055ce0c98b0,42.2987042247477,-71.3967389700853,8,1303.86
16c57625-ade0-4ab0-9451-056179830dfc,42.3859846523991,-71.5635080077355,31,5344.59
d8ddafe1-b85e-493c-a030-1401b0ea9545,42.3381957315323,-71.5892679446499,5,272.88
7ae040a5-6c96-48f1-ad52-551743a1a458,42.279309170205,-71.3638336279293,88,16814.09
b4ccc300-ae7b-45c9-91ad-79e50bd98bd6,42.2991092383331,-71.3595099067396,3,1862.57
d1aedfe4-3b3d-448f-844d-ca7fb9a70ab2,42.3012536645683,-71.3597432589378,23,4026.85
dc75feae-3e40-4fb9-98b1-32d25959fe8d,42.3023117960877,-71.3866833678891,40,5912.59
012d6ffc-b612-493c-a374-88234b7fe5f5,42.2788679467957,-71.417729939087,50,19646.5
9f785c31-f3cc-45df-ad8d-08d9418e3073,42.0889943593141,-71.4380369447492,48,15230.63
d8ddafe1-b85e-493c-a030-1401b0ea9545,42.3247980967044,-71.5792110013492,32,3540.38
9ae8aeb0-d10f-4fe2-afd8-f2dcfac6ab6c,42.3466125039227,-71.5508332282801,51,14746.76
16c57625-ade0-4ab0-9451-056179830dfc,42.3465682474713,-71.5508064061884,1,59
4cebf1c5-54c8-4e64-82fe-a3337ad3146f,42.3010820031811,-71.3869086734598,35,8366.04
9f785c31-f3cc-45df-ad8d-08d9418e3073,42.1187266480164,-71.5126050420168,28,6234.46
afc65aea-c4e8-4c68-ab68-956699da953a,42.2113151676247,-71.4253138855287,33,9016.19
ab5deaba-93a4-4680-9cf5-808df07f2607,42.2970707593602,-71.4834842970064,34,12937.75
a19fb124-594e-4ddd-b6da-f8ca9171f8db,42.3410455787805,-71.575801913488,24,6602.97
31481715-c247-41ac-940e-c0096e0868ba,42.1631346442184,-71.4819245923712,40,16219.85
3eae3196-8fdf-4760-8a66-21b48a13f1dc,42.2895632558801,-71.413540328356,21,4036.32
31481715-c247-41ac-940e-c0096e0868ba,42.1756431267049,-71.4641656854251,36,14129.08
161f0f86-97f5-4dfd-a54b-3ec09e77872a,42.2758746013567,-71.411843831053,57,19404.76
3eae3196-8fdf-4760-8a66-21b48a13f1dc,42.3019349456987,-71.382078014736,43,9262.91
